,Car
10137,2.0
10138,2.0
10139,2.0
10140,1.0
10141,2.0
10142,2.0
10143,4.0
10144,1.0
10145,3.0
10146,2.0
10147,2.0
10148,2.0
10149,2.0
10150,2.0
10151,1.0
10152,1.0
10153,2.0
10154,1.0
10155,1.0
10156,0.0
10157,1.0
10158,0.0
10159,4.0
10160,2.0
10161,1.0
10162,2.0
10163,0.0
10164,3.0
10165,1.0
10166,1.0
10167,1.0
10168,2.0
10169,1.0
10170,2.0
10171,2.0
10172,2.0
10173,1.0
10174,2.0
10175,0.0
10176,1.0
10177,2.0
10178,1.0
10179,2.0
10180,2.0
10181,2.0
10182,2.0
10183,1.0
10184,2.0
10185,2.0
10186,1.0
10187,2.0
10188,0.0
10189,2.0
10190,2.0
10191,2.0
10192,1.0
10193,1.0
10194,2.0
10195,2.0
10196,2.0
10197,2.0
10198,1.0
10199,2.0
10200,2.0
10201,3.0
10202,2.0
10203,2.0
10204,0.0
10205,0.0
10206,3.0
10207,1.0
10208,2.0
10209,1.0
10210,0.0
10211,0.0
10212,1.0
10213,0.0
10214,2.0
10215,1.0
10216,2.0
10217,1.0
10218,2.0
10219,3.0
10220,2.0
10221,2.0
10222,2.0
10223,2.0
10224,1.0
10225,2.0
10226,2.0
10227,3.0
10228,2.0
10229,2.0
10230,3.0
10231,1.0
10232,2.0
10233,1.0
10234,3.0
10235,2.0
10236,2.0
10237,3.0
10238,2.0
10239,3.0
10240,4.0
10241,2.0
10242,1.0
10243,2.0
10244,3.0
10245,1.0
10246,2.0
10247,2.0
10248,0.0
10249,1.0
10250,1.0
10251,2.0
10252,2.0
10253,2.0
10254,1.0
10255,1.0
10256,1.0
10257,2.0
10258,1.0
10259,6.0
10260,1.0
10261,1.0
10262,1.0
10263,2.0
10264,1.0
10265,1.0
10266,4.0
10267,4.0
10268,2.0
10269,4.0
10270,1.0
10271,2.0
10272,1.0
10273,1.0
10274,0.0
10275,1.0
10276,1.0
10277,0.0
10278,1.0
10279,1.0
10280,2.0
10281,2.0
10282,1.0
10283,1.0
10284,2.0
10285,2.0
10286,1.0
10287,2.0
10288,1.0
10289,1.0
10290,3.0
10291,2.0
10292,2.0
10293,2.0
10294,2.0
10295,2.0
10296,2.0
10297,2.0
10298,2.0
10299,2.0
10300,1.0
10301,1.0
10302,1.0
10303,2.0
10304,6.0
10305,1.0
10306,3.0
10307,2.0
10308,1.0
10309,2.0
10310,2.0
10311,6.0
10312,2.0
10313,2.0
10314,2.0
10315,3.0
10316,1.0
10317,2.0
10318,1.0
10319,2.0
10320,2.0
10321,2.0
10322,1.0
10323,2.0
10324,1.0
10325,1.0
10326,2.0
10327,0.0
10328,4.0
10329,1.0
10330,2.0
10331,2.0
10332,0.0
10333,1.0
10334,2.0
10335,1.0
10336,2.0
10337,2.0
10338,1.0
10339,1.0
10340,3.0
10341,2.0
10342,2.0
10343,2.0
10344,2.0
10345,1.0
10346,1.0
10347,1.0
10348,3.0
10349,2.0
10350,2.0
10351,2.0
10352,2.0
10353,2.0
10354,2.0
10355,1.0
10356,1.0
10357,3.0
10358,0.0
10359,4.0
10360,2.0
10361,1.0
10362,1.0
10363,0.0
10364,2.0
10365,1.0
10366,1.0
10367,3.0
10368,1.0
10369,2.0
10370,2.0
10371,2.0
10372,1.0
10373,2.0
10374,3.0
10375,2.0
10376,2.0
10377,2.0
10378,2.0
10379,1.0
10380,2.0
10381,2.0
10382,2.0
10383,2.0
10384,0.0
10385,1.0
10386,0.0
10387,1.0
10388,1.0
10389,4.0
10390,1.0
10391,2.0
10392,2.0
10393,1.0
10394,4.0
10395,1.0
10396,2.0
10397,2.0
10398,2.0
10399,1.0
10400,0.0
10401,1.0
10402,2.0
10403,1.0
10404,4.0
10405,2.0
10406,2.0
10407,2.0
10408,1.0
10409,0.0
10410,2.0
10411,2.0
10412,1.0
10413,1.0
10414,0.0
10415,1.0
10416,3.0
10417,2.0
10418,2.0
10419,2.0
10420,1.0
10421,2.0
10422,2.0
10423,1.0
10424,2.0
10425,2.0
10426,1.0
10427,2.0
10428,1.0
10429,2.0
10430,2.0
10431,4.0
10432,1.0
10433,4.0
10434,1.0
10435,0.0
10436,0.0
10437,1.0
10438,1.0
10439,0.0
10440,0.0
10441,1.0
10442,4.0
10443,2.0
10444,1.0
10445,2.0
10446,2.0
10447,2.0
10448,1.0
10449,2.0
10450,2.0
10451,1.0
10452,4.0
10453,2.0
10454,4.0
10455,2.0
10456,1.0
10457,1.0
10458,2.0
10459,1.0
10460,0.0
10461,2.0
10462,1.0
10463,2.0
10464,0.0
10465,1.0
10466,1.0
10467,1.0
10468,0.0
10469,2.0
10470,2.0
10471,1.0
10472,2.0
10473,2.0
10474,1.0
10475,2.0
10476,2.0
10477,2.0
10478,3.0
10479,2.0
10480,1.0
10481,2.0
10482,1.0
10483,1.0
10484,2.0
10485,0.0
10486,1.0
10487,1.0
10488,1.0
10489,1.0
10490,0.0
10491,1.0
10492,2.0
10493,2.0
10494,2.0
10495,1.0
10496,2.0
10497,3.0
10498,1.0
10499,2.0
10500,2.0
10501,2.0
10502,1.0
10503,0.0
10504,2.0
10505,1.0
10506,0.0
10507,1.0
10508,1.0
10509,2.0
10510,1.0
10511,1.0
10512,1.0
10513,2.0
10514,3.0
10515,0.0
10516,2.0
10517,3.0
10518,1.0
10519,0.0
10520,2.0
10521,2.0
10522,2.0
10523,1.0
10524,4.0
10525,1.0
10526,4.0
10527,0.0
10528,1.0
10529,2.0
10530,2.0
10531,2.0
10532,2.0
10533,2.0
10534,2.0
10535,1.0
10536,2.0
10537,2.0
10538,3.0
10539,2.0
10540,1.0
10541,0.0
10542,0.0
10543,1.0
10544,2.0
10545,2.0
10546,1.0
10547,2.0
10548,2.0
10549,3.0
10550,1.0
10551,2.0
10552,1.0
10553,1.0
10554,1.0
10555,2.0
10556,2.0
10557,3.0
10558,2.0
10559,2.0
10560,2.0
10561,2.0
10562,1.0
10563,2.0
10564,2.0
10565,1.0
10566,1.0
10567,2.0
10568,1.0
10569,2.0
10570,2.0
10571,1.0
10572,2.0
10573,1.0
10574,1.0
10575,1.0
10576,2.0
10577,1.0
10578,2.0
10579,2.0
10580,1.0
10581,1.0
10582,2.0
10583,2.0
10584,1.0
10585,2.0
10586,2.0
10587,4.0
10588,2.0
10589,2.0
10590,2.0
10591,1.0
10592,2.0
10593,1.0
10594,2.0
10595,1.0
10596,1.0
10597,2.0
10598,2.0
10599,1.0
10600,1.0
10601,1.0
10602,1.0
10603,0.0
10604,1.0
10605,2.0
10606,2.0
10607,2.0
10608,2.0
10609,2.0
10610,1.0
10611,4.0
10612,1.0
10613,2.0
10614,1.0
10615,1.0
10616,2.0
10617,2.0
10618,1.0
10619,2.0
10620,4.0
10621,1.0
10622,1.0
10623,2.0
10624,2.0
10625,1.0
10626,4.0
10627,0.0
10628,0.0
10629,0.0
10630,2.0
10631,2.0
10632,2.0
10633,2.0
10634,1.0
10635,2.0
10636,1.0
10637,2.0
10638,1.0
10639,2.0
10640,2.0
10641,2.0
10642,1.0
10643,3.0
10644,3.0
10645,2.0
10646,2.0
10647,2.0
10648,2.0
10649,2.0
10650,2.0
10651,1.0
10652,2.0
10653,3.0
10654,2.0
10655,2.0
10656,1.0
10657,0.0
10658,2.0
10659,1.0
10660,1.0
10661,1.0
10662,2.0
10663,1.0
10664,1.0
10665,1.0
10666,2.0
10667,2.0
10668,1.0
10669,1.0
10670,0.0
10671,2.0
10672,2.0
10673,2.0
10674,2.0
10675,1.0
10676,1.0
10677,1.0
10678,2.0
10679,1.0
10680,1.0
10681,2.0
10682,1.0
10683,1.0
10684,1.0
10685,2.0
10686,2.0
10687,4.0
10688,2.0
10689,2.0
10690,1.0
10691,1.0
10692,2.0
10693,2.0
10694,1.0
10695,1.0
10696,2.0
10697,1.0
10698,1.0
10699,1.0
10700,3.0
10701,1.0
10702,1.0
10703,2.0
10704,1.0
10705,0.0
10706,2.0
10707,2.0
10708,3.0
10709,2.0
10710,2.0
10711,1.0
10712,0.0
10713,1.0
10714,2.0
10715,2.0
10716,4.0
10717,4.0
10718,2.0
10719,1.0
10720,1.0
10721,2.0
10722,1.0
10723,1.0
10724,1.0
10725,2.0
10726,1.0
10727,1.0
10728,3.0
10729,1.0
10730,2.0
10731,2.0
10732,2.0
10733,1.0
10734,2.0
10735,1.0
10736,3.0
10737,1.0
10738,2.0
10739,1.0
10740,2.0
10741,2.0
10742,1.0
10743,1.0
10744,2.0
10745,2.0
10746,2.0
10747,2.0
10748,2.0
10749,2.0
10750,2.0
10751,2.0
10752,1.0
10753,1.0
10754,1.0
10755,1.0
10756,1.0
10757,1.0
10758,2.0
10759,1.0
10760,2.0
10761,3.0
10762,2.0
10763,2.0
10764,2.0
10765,3.0
10766,2.0
10767,2.0
10768,1.0
10769,2.0
10770,1.0
10771,1.0
10772,1.0
10773,2.0
10774,1.0
10775,1.0
10776,1.0
10777,1.0
10778,1.0
10779,2.0
10780,2.0
10781,2.0
10782,2.0
10783,2.0
10784,2.0
10785,2.0
10786,2.0
10787,1.0
10788,2.0
10789,3.0
10790,1.0
10791,1.0
10792,1.0
10793,1.0
10794,1.0
10795,0.0
10796,2.0
10797,1.0
10798,1.0
10799,1.0
10800,2.0
10801,2.0
10802,1.0
10803,1.0
10804,2.0
10805,2.0
10806,2.0
10807,2.0
10808,2.0
10809,2.0
10810,2.0
10811,2.0
10812,0.0
10813,2.0
10814,2.0
10815,2.0
10816,2.0
10817,2.0
10818,1.0
10819,1.0
10820,1.0
10821,1.0
10822,2.0
10823,6.0
10824,3.0
10825,2.0
10826,0.0
10827,6.0
10828,1.0
10829,1.0
10830,2.0
10831,2.0
10832,1.0
10833,2.0
10834,2.0
10835,2.0
10836,1.0
10837,2.0
10838,2.0
10839,2.0
10840,2.0
10841,2.0
10842,2.0
10843,2.0
10844,2.0
10845,2.0
10846,1.0
10847,2.0
10848,2.0
10849,2.0
10850,1.0
10851,0.0
10852,1.0
10853,1.0
10854,2.0
10855,1.0
10856,2.0
10857,3.0
10858,1.0
10859,2.0
10860,2.0
10861,2.0
10862,2.0
10863,2.0
10864,0.0
10865,1.0
10866,1.0
10867,2.0
10868,4.0
10869,0.0
10870,1.0
10871,1.0
10872,2.0
10873,4.0
10874,1.0
10875,1.0
10876,0.0
10877,0.0
10878,0.0
10879,2.0
10880,2.0
10881,1.0
10882,1.0
10883,1.0
10884,1.0
10885,1.0
10886,2.0
10887,1.0
10888,2.0
10889,2.0
10890,1.0
10891,1.0
10892,2.0
10893,3.0
10894,2.0
10895,0.0
10896,1.0
10897,2.0
10898,1.0
10899,2.0
10900,2.0
10901,2.0
10902,2.0
10903,2.0
10904,2.0
10905,0.0
10906,2.0
10907,2.0
10908,2.0
10909,2.0
10910,2.0
10911,2.0
10912,2.0
10913,2.0
10914,2.0
10915,2.0
10916,2.0
10917,1.0
10918,1.0
10919,2.0
10920,2.0
10921,1.0
10922,2.0
10923,4.0
10924,1.0
10925,4.0
10926,2.0
10927,2.0
10928,2.0
10929,2.0
10930,1.0
10931,4.0
10932,1.0
10933,3.0
10934,3.0
10935,4.0
10936,3.0
10937,2.0
10938,0.0
10939,1.0
10940,2.0
10941,2.0
10942,2.0
10943,2.0
10944,2.0
10945,3.0
10946,1.0
10947,2.0
10948,2.0
10949,1.0
10950,2.0
10951,1.0
10952,2.0
10953,4.0
10954,2.0
10955,3.0
10956,2.0
10957,2.0
10958,2.0
10959,2.0
10960,0.0
10961,2.0
10962,1.0
10963,2.0
10964,2.0
10965,4.0
10966,1.0
10967,2.0
10968,2.0
10969,1.0
10970,1.0
10971,0.0
10972,1.0
10973,2.0
10974,2.0
10975,2.0
10976,6.0
10977,2.0
10978,2.0
10979,2.0
10980,1.0
10981,1.0
10982,1.0
10983,2.0
10984,1.0
10985,1.0
10986,1.0
10987,2.0
10988,2.0
10989,2.0
10990,3.0
10991,1.0
10992,2.0
10993,1.0
10994,2.0
10995,2.0
10996,3.0
10997,1.0
10998,1.0
10999,2.0
11000,2.0
11001,2.0
11002,1.0
11003,2.0
11004,3.0
11005,1.0
11006,2.0
11007,0.0
11008,1.0
11009,1.0
11010,2.0
11011,3.0
11012,1.0
11013,1.0
11014,3.0
11015,2.0
11016,4.0
11017,4.0
11018,0.0
11019,3.0
11020,1.0
11021,2.0
11022,1.0
11023,0.0
11024,1.0
11025,1.0
11026,1.0
11027,1.0
11028,1.0
11029,1.0
11030,1.0
11031,1.0
11032,4.0
11033,2.0
11034,0.0
11035,2.0
11036,0.0
11037,1.0
11038,2.0
11039,2.0
11040,2.0
11041,1.0
11042,1.0
11043,1.0
11044,2.0
11045,2.0
11046,2.0
11047,1.0
11048,2.0
11049,1.0
11050,2.0
11051,1.0
11052,1.0
11053,1.0
11054,2.0
11055,1.0
11056,2.0
11057,2.0
11058,1.0
11059,1.0
11060,1.0
11061,3.0
11062,0.0
11063,1.0
11064,2.0
11065,0.0
11066,0.0
11067,0.0
11068,0.0
11069,4.0
11070,1.0
11071,1.0
11072,3.0
11073,1.0
11074,2.0
11075,1.0
11076,2.0
11077,2.0
11078,1.0
11079,1.0
11080,2.0
11081,0.0
11082,2.0
11083,2.0
11084,2.0
11085,1.0
11086,1.0
11087,2.0
11088,2.0
11089,2.0
11090,1.0
11091,1.0
11092,2.0
11093,3.0
11094,1.0
11095,2.0
11096,2.0
11097,1.0
11098,1.0
11099,1.0
11100,0.0
11101,2.0
11102,2.0
11103,1.0
11104,1.0
11105,2.0
11106,2.0
11107,2.0
11108,2.0
11109,2.0
11110,2.0
11111,3.0
11112,3.0
11113,2.0
11114,2.0
11115,2.0
11116,2.0
11117,2.0
11118,2.0
11119,2.0
11120,2.0
11121,2.0
11122,2.0
11123,4.0
11124,1.0
11125,2.0
11126,4.0
11127,2.0
11128,2.0
11129,2.0
11130,1.0
11131,2.0
11132,7.0
11133,2.0
11134,0.0
11135,2.0
11136,2.0
11137,2.0
11138,1.0
11139,1.0
11140,1.0
11141,1.0
11142,1.0
11143,2.0
11144,1.0
11145,2.0
11146,2.0
11147,3.0
11148,1.0
11149,1.0
11150,1.0
11151,2.0
11152,2.0
11153,1.0
11154,2.0
11155,1.0
11156,1.0
11157,2.0
11158,2.0
11159,2.0
11160,3.0
11161,2.0
11162,1.0
11163,2.0
11164,0.0
11165,2.0
11166,2.0
11167,1.0
11168,2.0
11169,2.0
11170,5.0
11171,2.0
11172,1.0
11173,4.0
11174,2.0
11175,2.0
11176,2.0
11177,2.0
11178,2.0
11179,1.0
11180,2.0
11181,2.0
11182,1.0
11183,1.0
11184,2.0
11185,2.0
11186,3.0
11187,2.0
11188,4.0
11189,2.0
11190,2.0
11191,2.0
11192,2.0
11193,1.0
11194,0.0
11195,2.0
11196,1.0
11197,3.0
11198,1.0
11199,0.0
11200,0.0
11201,1.0
11202,2.0
11203,2.0
11204,0.0
11205,0.0
11206,3.0
11207,4.0
11208,2.0
11209,3.0
11210,1.0
11211,1.0
11212,0.0
11213,2.0
11214,2.0
11215,2.0
11216,2.0
11217,2.0
11218,4.0
11219,2.0
11220,2.0
11221,2.0
11222,3.0
11223,2.0
11224,2.0
11225,2.0
11226,3.0
11227,2.0
11228,3.0
11229,2.0
11230,2.0
11231,0.0
11232,2.0
11233,2.0
11234,2.0
11235,2.0
11236,1.0
11237,2.0
11238,2.0
11239,0.0
11240,2.0
11241,2.0
11242,4.0
11243,2.0
11244,1.0
11245,4.0
11246,2.0
11247,1.0
11248,1.0
11249,4.0
11250,1.0
11251,2.0
11252,2.0
11253,2.0
11254,2.0
11255,0.0
11256,2.0
11257,1.0
11258,2.0
11259,6.0
11260,1.0
11261,2.0
11262,1.0
11263,3.0
11264,1.0
11265,2.0
11266,2.0
11267,1.0
11268,1.0
11269,2.0
11270,1.0
11271,0.0
11272,1.0
11273,0.0
11274,1.0
11275,1.0
11276,2.0
11277,1.0
11278,1.0
11279,4.0
11280,2.0
11281,2.0
11282,2.0
11283,2.0
11284,1.0
11285,2.0
11286,1.0
11287,2.0
11288,2.0
11289,1.0
11290,1.0
11291,2.0
11292,4.0
11293,2.0
11294,1.0
11295,1.0
11296,2.0
11297,1.0
11298,1.0
11299,0.0
11300,1.0
11301,1.0
11302,1.0
11303,1.0
11304,2.0
11305,1.0
11306,1.0
11307,1.0
11308,1.0
11309,1.0
11310,1.0
11311,1.0
11312,3.0
11313,1.0
11314,1.0
11315,2.0
11316,2.0
11317,2.0
11318,2.0
11319,4.0
11320,0.0
11321,0.0
11322,1.0
11323,1.0
11324,2.0
11325,0.0
11326,1.0
11327,2.0
11328,2.0
11329,1.0
11330,0.0
11331,2.0
11332,2.0
11333,2.0
11334,4.0
11335,2.0
11336,2.0
11337,2.0
11338,2.0
11339,3.0
11340,2.0
11341,2.0
11342,1.0
11343,2.0
11344,2.0
11345,2.0
11346,1.0
11347,2.0
11348,3.0
11349,2.0
11350,1.0
11351,1.0
11352,1.0
11353,2.0
11354,1.0
11355,1.0
11356,4.0
11357,1.0
11358,1.0
11359,1.0
11360,1.0
11361,0.0
11362,2.0
11363,1.0
11364,1.0
11365,1.0
11366,2.0
11367,1.0
11368,2.0
11369,4.0
11370,1.0
11371,3.0
11372,1.0
11373,1.0
11374,1.0
11375,2.0
11376,1.0
11377,1.0
11378,1.0
11379,2.0
11380,2.0
11381,1.0
11382,2.0
11383,2.0
11384,2.0
11385,2.0
11386,0.0
11387,1.0
11388,1.0
11389,1.0
11390,1.0
11391,1.0
11392,1.0
11393,2.0
11394,1.0
11395,3.0
11396,4.0
11397,2.0
11398,2.0
11399,2.0
11400,2.0
11401,2.0
11402,3.0
11403,2.0
11404,1.0
11405,2.0
11406,2.0
11407,1.0
11408,0.0
11409,1.0
11410,2.0
11411,2.0
11412,2.0
11413,2.0
11414,2.0
11415,3.0
11416,2.0
11417,4.0
11418,1.0
11419,2.0
11420,1.0
11421,2.0
11422,2.0
11423,1.0
11424,2.0
11425,2.0
11426,2.0
11427,0.0
11428,0.0
11429,4.0
11430,1.0
11431,3.0
11432,2.0
11433,4.0
11434,2.0
11435,2.0
11436,2.0
11437,2.0
11438,2.0
11439,1.0
11440,2.0
11441,2.0
11442,1.0
11443,3.0
11444,2.0
11445,2.0
11446,2.0
11447,2.0
11448,1.0
11449,1.0
11450,1.0
11451,2.0
11452,2.0
11453,2.0
11454,0.0
11455,2.0
11456,2.0
11457,2.0
11458,1.0
11459,0.0
11460,2.0
11461,2.0
11462,2.0
11463,2.0
11464,3.0
11465,2.0
11466,2.0
11467,2.0
11468,3.0
11469,2.0
11470,2.0
11471,2.0
11472,1.0
11473,2.0
11474,2.0
11475,1.0
11476,2.0
11477,2.0
11478,2.0
11479,1.0
11480,4.0
11481,2.0
11482,1.0
11483,2.0
11484,1.0
11485,1.0
11486,2.0
11487,2.0
11488,3.0
11489,2.0
11490,4.0
11491,1.0
11492,2.0
11493,2.0
11494,1.0
11495,1.0
11496,1.0
11497,2.0
11498,2.0
11499,1.0
11500,4.0
11501,1.0
11502,3.0
11503,2.0
11504,1.0
11505,1.0
11506,2.0
11507,1.0
11508,1.0
11509,2.0
11510,1.0
11511,1.0
11512,0.0
11513,0.0
11514,1.0
11515,3.0
11516,1.0
11517,2.0
11518,5.0
11519,4.0
11520,2.0
11521,2.0
11522,1.0
11523,1.0
11524,1.0
11525,2.0
11526,1.0
11527,1.0
11528,0.0
11529,2.0
11530,2.0
11531,1.0
11532,0.0
11533,2.0
11534,1.0
11535,1.0
11536,2.0
11537,4.0
11538,3.0
11539,3.0
11540,1.0
11541,1.0
11542,3.0
11543,2.0
11544,0.0
11545,2.0
11546,2.0
11547,2.0
11548,0.0
11549,2.0
11550,2.0
11551,6.0
11552,1.0
11553,2.0
11554,2.0
11555,0.0
11556,1.0
11557,6.0
11558,2.0
11559,1.0
11560,1.0
11561,2.0
11562,1.0
11563,2.0
11564,2.0
11565,4.0
11566,1.0
11567,2.0
11568,2.0
11569,1.0
11570,5.0
11571,1.0
11572,1.0
11573,2.0
11574,2.0
11575,1.0
11576,2.0
11577,1.0
11578,2.0
11579,2.0
11580,2.0
11581,1.0
11582,2.0
11583,3.0
11584,1.0
11585,2.0
11586,2.0
11587,2.0
11588,2.0
11589,3.0
11590,2.0
11591,2.0
11592,1.0
11593,3.0
11594,2.0
11595,1.0
11596,2.0
11597,1.0
11598,2.0
11599,2.0
11600,4.0
11601,1.0
11602,1.0
11603,1.0
11604,1.0
11605,1.0
11606,1.0
11607,1.0
11608,1.0
11609,0.0
11610,1.0
11611,6.0
11612,1.0
11613,1.0
11614,2.0
11615,3.0
11616,2.0
11617,4.0
11618,0.0
11619,0.0
11620,2.0
11621,1.0
11622,2.0
11623,1.0
11624,1.0
11625,3.0
11626,2.0
11627,1.0
11628,2.0
11629,1.0
11630,2.0
11631,2.0
11632,0.0
11633,2.0
11634,2.0
11635,2.0
11636,2.0
11637,2.0
11638,2.0
11639,2.0
11640,1.0
11641,1.0
11642,10.0
11643,2.0
11644,4.0
11645,2.0
11646,6.0
11647,2.0
11648,2.0
11649,2.0
11650,2.0
11651,2.0
11652,2.0
11653,2.0
11654,1.0
11655,2.0
11656,2.0
11657,2.0
11658,2.0
11659,1.0
11660,1.0
11661,1.0
11662,2.0
11663,1.0
11664,2.0
11665,1.0
11666,1.0
11667,2.0
11668,1.0
11669,2.0
11670,1.0
11671,1.0
11672,3.0
11673,1.0
11674,3.0
11675,1.0
11676,1.0
11677,2.0
11678,1.0
11679,1.0
11680,2.0
11681,1.0
11682,1.0
11683,1.0
11684,1.0
11685,3.0
11686,2.0
11687,1.0
11688,2.0
11689,2.0
11690,2.0
11691,5.0
11692,1.0
11693,2.0
11694,1.0
11695,2.0
11696,2.0
11697,2.0
11698,2.0
11699,1.0
11700,1.0
11701,3.0
11702,2.0
11703,3.0
11704,4.0
11705,2.0
11706,2.0
11707,2.0
11708,4.0
11709,0.0
11710,2.0
11711,1.0
11712,1.0
11713,2.0
11714,2.0
11715,3.0
11716,2.0
11717,2.0
11718,1.0
11719,1.0
11720,2.0
11721,3.0
11722,2.0
11723,1.0
11724,2.0
11725,2.0
11726,2.0
11727,6.0
11728,2.0
11729,5.0
11730,2.0
11731,2.0
11732,1.0
11733,2.0
11734,2.0
11735,1.0
11736,2.0
11737,1.0
11738,2.0
11739,2.0
11740,0.0
11741,2.0
11742,2.0
11743,2.0
11744,1.0
11745,1.0
11746,4.0
11747,1.0
11748,2.0
11749,2.0
11750,2.0
11751,2.0
11752,3.0
11753,2.0
11754,1.0
11755,3.0
11756,1.0
11757,1.0
11758,1.0
11759,1.0
11760,1.0
11761,2.0
11762,2.0
11763,2.0
11764,1.0
11765,1.0
11766,1.0
11767,1.0
11768,1.0
11769,1.0
11770,1.0
11771,1.0
11772,1.0
11773,1.0
11774,3.0
11775,1.0
11776,1.0
11777,1.0
11778,2.0
11779,2.0
11780,1.0
11781,1.0
11782,2.0
11783,2.0
11784,1.0
11785,2.0
11786,2.0
11787,2.0
11788,2.0
11789,1.0
11790,1.0
11791,2.0
11792,2.0
11793,2.0
11794,2.0
11795,2.0
11796,4.0
11797,2.0
11798,1.0
11799,1.0
11800,0.0
11801,2.0
11802,2.0
11803,2.0
11804,3.0
11805,1.0
11806,0.0
11807,1.0
11808,1.0
11809,2.0
11810,3.0
11811,4.0
11812,3.0
11813,1.0
11814,0.0
11815,2.0
11816,1.0
11817,2.0
11818,2.0
11819,1.0
11820,2.0
11821,1.0
11822,2.0
11823,2.0
11824,2.0
11825,2.0
11826,2.0
11827,2.0
11828,1.0
11829,2.0
11830,1.0
11831,1.0
11832,6.0
11833,2.0
11834,2.0
11835,2.0
11836,3.0
11837,4.0
11838,2.0
11839,1.0
11840,2.0
11841,2.0
11842,2.0
11843,0.0
11844,1.0
11845,1.0
11846,1.0
11847,1.0
11848,1.0
11849,2.0
11850,2.0
11851,1.0
11852,2.0
11853,2.0
11854,2.0
11855,2.0
11856,2.0
11857,1.0
11858,3.0
11859,2.0
11860,1.0
11861,1.0
11862,2.0
11863,2.0
11864,3.0
11865,4.0
11866,0.0
11867,1.0
11868,1.0
11869,3.0
11870,2.0
11871,0.0
11872,1.0
11873,3.0
11874,2.0
11875,1.0
11876,2.0
11877,2.0
11878,1.0
11879,1.0
11880,2.0
11881,3.0
11882,4.0
11883,2.0
11884,2.0
11885,2.0
11886,1.0
11887,2.0
11888,1.0
11889,1.0
11890,2.0
11891,2.0
11892,2.0
11893,1.0
11894,2.0
11895,2.0
11896,2.0
11897,2.0
11898,1.0
11899,2.0
11900,1.0
11901,2.0
11902,2.0
11903,1.0
11904,2.0
11905,1.0
11906,1.0
11907,1.0
11908,2.0
11909,1.0
11910,4.0
11911,1.0
11912,2.0
11913,1.0
11914,1.0
11915,0.0
11916,1.0
11917,1.0
11918,1.0
11919,1.0
11920,1.0
11921,1.0
11922,1.0
11923,2.0
11924,2.0
11925,2.0
11926,2.0
11927,0.0
11928,1.0
11929,3.0
11930,2.0
11931,1.0
11932,0.0
11933,1.0
11934,1.0
11935,1.0
11936,1.0
11937,2.0
11938,1.0
11939,0.0
11940,2.0
11941,2.0
11942,4.0
11943,2.0
11944,2.0
11945,1.0
11946,2.0
11947,0.0
11948,1.0
11949,1.0
11950,2.0
11951,1.0
11952,1.0
11953,2.0
11954,1.0
11955,2.0
11956,1.0
11957,1.0
11958,2.0
11959,1.0
11960,0.0
11961,2.0
11962,2.0
11963,1.0
11964,2.0
11965,2.0
11966,2.0
11967,1.0
11968,2.0
11969,2.0
11970,2.0
11971,2.0
11972,2.0
11973,2.0
11974,2.0
11975,2.0
11976,0.0
11977,3.0
11978,2.0
11979,2.0
11980,2.0
11981,2.0
11982,1.0
11983,1.0
11984,2.0
11985,2.0
11986,3.0
11987,1.0
11988,1.0
11989,0.0
11990,2.0
11991,2.0
11992,3.0
11993,8.0
11994,2.0
11995,2.0
11996,1.0
11997,2.0
11998,1.0
11999,2.0
12000,1.0
12001,1.0
12002,2.0
12003,2.0
12004,2.0
12005,1.0
12006,3.0
12007,2.0
12008,1.0
12009,0.0
12010,1.0
12011,3.0
12012,1.0
12013,4.0
12014,2.0
12015,1.0
12016,1.0
12017,1.0
12018,2.0
12019,1.0
12020,4.0
12021,4.0
12022,1.0
12023,1.0
12024,2.0
12025,2.0
12026,2.0
12027,1.0
12028,2.0
12029,1.0
12030,1.0
12031,1.0
12032,1.0
12033,2.0
12034,2.0
12035,2.0
12036,2.0
12037,2.0
12038,0.0
12039,2.0
12040,2.0
12041,2.0
12042,2.0
12043,2.0
12044,2.0
12045,2.0
12046,0.0
12047,4.0
12048,2.0
12049,2.0
12050,4.0
12051,1.0
12052,1.0
12053,0.0
12054,2.0
12055,2.0
12056,2.0
12057,4.0
12058,4.0
12059,1.0
12060,2.0
12061,1.0
12062,1.0
12063,2.0
12064,1.0
12065,1.0
12066,2.0
12067,2.0
12068,2.0
12069,2.0
12070,2.0
12071,1.0
12072,1.0
12073,0.0
12074,0.0
12075,1.0
12076,2.0
12077,2.0
12078,1.0
12079,1.0
12080,1.0
12081,2.0
12082,2.0
12083,5.0
12084,2.0
12085,1.0
12086,1.0
12087,0.0
12088,2.0
12089,2.0
12090,1.0
12091,2.0
12092,2.0
12093,2.0
12094,1.0
12095,2.0
12096,2.0
12097,1.0
12098,2.0
12099,1.0
12100,3.0
12101,2.0
12102,1.0
12103,1.0
12104,1.0
12105,0.0
12106,0.0
12107,4.0
12108,2.0
12109,2.0
12110,2.0
12111,1.0
12112,2.0
12113,2.0
12114,4.0
12115,2.0
12116,4.0
12117,2.0
12118,1.0
12119,2.0
12120,1.0
12121,1.0
12122,2.0
12123,2.0
12124,0.0
12125,1.0
12126,0.0
12127,1.0
12128,2.0
12129,4.0
12130,1.0
12131,2.0
12132,2.0
12133,2.0
12134,1.0
12135,1.0
